ID,Band0,Band1,Band2,Class
2691,12.0,21.0,20.0,0
2692,9.0,19.0,18.0,0
2693,10.0,20.0,19.0,0
2694,10.0,20.0,19.0,0
2695,10.0,20.0,19.0,0
2696,10.0,20.0,19.0,0
2697,10.0,20.0,19.0,0
2698,10.0,20.0,19.0,0
2699,7.0,17.0,16.0,0
2700,14.0,24.0,23.0,0
2701,9.0,19.0,18.0,0
2702,10.0,20.0,19.0,0
2703,9.0,19.0,18.0,0
2704,9.0,19.0,18.0,0
2705,11.0,21.0,20.0,0
2706,9.0,19.0,18.0,0
2707,9.0,19.0,18.0,0
2708,12.0,22.0,21.0,0
2709,9.0,19.0,18.0,0
2710,8.0,18.0,19.0,0
2711,8.0,18.0,19.0,0
2712,12.0,22.0,23.0,0
2713,7.0,17.0,18.0,0
2714,10.0,20.0,19.0,0
2715,7.0,17.0,16.0,0
2716,8.0,18.0,17.0,0
2717,12.0,22.0,21.0,0
2718,10.0,20.0,19.0,0
2719,8.0,18.0,17.0,0
2720,10.0,20.0,19.0,0
2721,9.0,19.0,18.0,0
2722,9.0,19.0,18.0,0
2723,7.0,17.0,16.0,0
2724,11.0,21.0,20.0,0
2725,7.0,17.0,16.0,0
2726,8.0,18.0,17.0,0
2727,8.0,18.0,17.0,0
2728,14.0,24.0,23.0,0
2729,7.0,17.0,16.0,0
2730,10.0,20.0,19.0,0
2731,9.0,19.0,18.0,0
2732,9.0,19.0,18.0,0
2733,9.0,19.0,18.0,0
2734,10.0,20.0,21.0,0
2735,8.0,18.0,19.0,0
2736,9.0,19.0,20.0,0
2737,10.0,20.0,21.0,0
2738,8.0,18.0,19.0,0
2739,9.0,19.0,20.0,0
2740,6.0,16.0,15.0,0
2741,9.0,19.0,18.0,0
2742,10.0,20.0,19.0,0
2743,8.0,18.0,17.0,0
2744,10.0,20.0,19.0,0
2745,10.0,20.0,19.0,0
2746,8.0,18.0,17.0,0
2747,8.0,18.0,17.0,0
2748,9.0,19.0,18.0,0
2749,10.0,20.0,19.0,0
2750,8.0,18.0,17.0,0
2751,10.0,20.0,19.0,0
2752,11.0,21.0,20.0,0
2753,10.0,20.0,19.0,0
2754,10.0,20.0,19.0,0
2755,7.0,17.0,16.0,0
2756,11.0,21.0,20.0,0
2757,9.0,19.0,18.0,0
2758,8.0,18.0,17.0,0
2759,12.0,22.0,21.0,0
2760,8.0,18.0,17.0,0
2761,12.0,21.0,20.0,0
2762,7.0,16.0,15.0,0
2763,13.0,22.0,21.0,0
2764,12.0,21.0,20.0,0
2765,13.0,22.0,21.0,0
2766,6.0,15.0,14.0,0
2767,11.0,21.0,20.0,0
2768,11.0,21.0,20.0,0
2769,12.0,21.0,20.0,0
2770,11.0,20.0,19.0,0
2771,11.0,20.0,19.0,0
2772,11.0,20.0,19.0,0
2773,10.0,20.0,19.0,0
2774,11.0,21.0,20.0,0
2775,9.0,21.0,19.0,0
2776,9.0,21.0,19.0,0
2777,10.0,22.0,20.0,0
2778,8.0,20.0,18.0,0
2779,10.0,20.0,19.0,0
2780,10.0,20.0,19.0,0
2781,9.0,19.0,18.0,0
2782,9.0,19.0,18.0,0
2783,10.0,20.0,21.0,0
2784,13.0,23.0,24.0,0
2785,8.0,18.0,19.0,0
2786,9.0,19.0,20.0,0
2787,8.0,18.0,19.0,0
2788,9.0,19.0,20.0,0
2789,7.0,17.0,18.0,0
2790,12.0,22.0,23.0,0
2791,15.0,25.0,27.0,0
2792,7.0,17.0,19.0,0
2793,11.0,21.0,23.0,0
2794,7.0,17.0,18.0,0
2795,10.0,20.0,19.0,0
2796,9.0,19.0,18.0,0
2797,11.0,20.0,19.0,0
2798,8.0,17.0,16.0,0
2799,7.0,17.0,16.0,0
2800,11.0,21.0,20.0,0
2801,9.0,19.0,18.0,0
2802,9.0,19.0,18.0,0
2803,9.0,18.0,17.0,0
2804,12.0,21.0,20.0,0
2805,6.0,16.0,15.0,0
2806,11.0,21.0,20.0,0
2807,11.0,21.0,20.0,0
2808,10.0,20.0,19.0,0
2809,7.0,17.0,16.0,0
2810,9.0,19.0,18.0,0
2811,7.0,17.0,18.0,0
2812,6.0,16.0,17.0,0
2813,9.0,19.0,18.0,0
2814,10.0,20.0,19.0,0
2815,9.0,19.0,18.0,0
2816,8.0,18.0,17.0,0
2817,11.0,21.0,22.0,0
2818,5.0,15.0,16.0,0
2819,9.0,19.0,20.0,0
2820,9.0,19.0,20.0,0
2821,10.0,20.0,19.0,0
2822,9.0,19.0,18.0,0
2823,9.0,19.0,18.0,0
2824,8.0,18.0,17.0,0
2825,10.0,20.0,19.0,0
2826,9.0,19.0,18.0,0
2827,8.0,18.0,17.0,0
2828,9.0,19.0,18.0,0
2829,9.0,19.0,18.0,0
2830,11.0,21.0,20.0,0
2831,8.0,18.0,17.0,0
2832,9.0,19.0,18.0,0
2833,10.0,20.0,19.0,0
2834,8.0,18.0,17.0,0
2835,11.0,21.0,20.0,0
2836,10.0,20.0,19.0,0
2837,11.0,21.0,20.0,0
2838,8.0,18.0,17.0,0
2839,8.0,18.0,17.0,0
2840,8.0,18.0,17.0,0
2841,10.0,20.0,19.0,0
2842,10.0,19.0,18.0,0
2843,13.0,22.0,21.0,0
2844,8.0,17.0,16.0,0
2845,9.0,18.0,17.0,0
2846,10.0,19.0,18.0,0
2847,10.0,19.0,18.0,0
2848,8.0,18.0,17.0,0
2849,7.0,17.0,16.0,0
2850,10.0,19.0,18.0,0
2851,7.0,16.0,15.0,0
2852,15.0,24.0,23.0,0
2853,5.0,14.0,13.0,0
2854,9.0,19.0,18.0,0
2855,9.0,19.0,18.0,0
2856,11.0,23.0,21.0,0
2857,10.0,22.0,20.0,0
2858,10.0,22.0,20.0,0
2859,12.0,24.0,22.0,0
2860,11.0,21.0,20.0,0
2861,11.0,21.0,20.0,0
2862,11.0,21.0,20.0,0
2863,8.0,18.0,17.0,0
2864,12.0,22.0,23.0,0
2865,9.0,19.0,20.0,0
2866,10.0,20.0,21.0,0
2867,11.0,21.0,22.0,0
2868,8.0,18.0,19.0,0
2869,11.0,21.0,22.0,0
2870,8.0,18.0,19.0,0
2871,8.0,18.0,19.0,0
2872,7.0,17.0,18.0,0
2873,7.0,17.0,18.0,0
2874,8.0,18.0,20.0,0
2875,7.0,17.0,18.0,0
2876,9.0,19.0,18.0,0
2877,9.0,19.0,18.0,0
2878,11.0,20.0,19.0,0
2879,11.0,21.0,20.0,0
2880,10.0,20.0,19.0,0
2881,8.0,18.0,17.0,0
2882,10.0,20.0,19.0,0
2883,5.0,15.0,14.0,0
2884,13.0,22.0,21.0,0
2885,9.0,18.0,17.0,0
2886,10.0,20.0,19.0,0
2887,12.0,22.0,21.0,0
2888,7.0,17.0,16.0,0
2889,11.0,21.0,20.0,0
2890,10.0,20.0,19.0,0
2891,8.0,18.0,17.0,0
2892,8.0,18.0,19.0,0
2893,11.0,21.0,22.0,0
2894,9.0,19.0,18.0,0
2895,11.0,21.0,20.0,0
2896,10.0,20.0,19.0,0
2897,11.0,21.0,20.0,0
2898,8.0,18.0,19.0,0
2899,12.0,22.0,23.0,0
2900,9.0,19.0,20.0,0
2901,9.0,19.0,20.0,0
2902,9.0,19.0,18.0,0
2903,9.0,19.0,18.0,0
2904,9.0,19.0,18.0,0
2905,8.0,18.0,17.0,0
2906,10.0,20.0,19.0,0
2907,8.0,18.0,17.0,0
2908,10.0,20.0,19.0,0
2909,9.0,19.0,18.0,0
2910,10.0,20.0,19.0,0
2911,6.0,16.0,15.0,0
2912,8.0,18.0,17.0,0
2913,10.0,20.0,19.0,0
2914,10.0,20.0,19.0,0
2915,8.0,18.0,17.0,0
2916,11.0,21.0,20.0,0
2917,19.0,21.0,20.0,0
2918,18.0,20.0,19.0,0
2919,17.0,19.0,18.0,0
2920,18.0,20.0,19.0,0
2921,12.0,16.0,15.0,0
2922,16.0,20.0,19.0,0
2923,14.0,20.0,18.0,0
2924,16.0,22.0,20.0,0
2925,13.0,19.0,19.0,0
2926,15.0,21.0,21.0,0
2927,11.0,17.0,15.0,0
2928,15.0,21.0,19.0,0
2929,15.0,19.0,20.0,0
2930,14.0,18.0,19.0,0
2931,12.0,16.0,15.0,0
2932,13.0,17.0,16.0,0
2933,18.0,22.0,21.0,0
2934,16.0,20.0,19.0,0
2935,10.0,16.0,14.0,0
2936,14.0,20.0,18.0,0
2937,18.0,22.0,23.0,0
2938,15.0,19.0,20.0,0
2939,16.0,20.0,21.0,0
2940,15.0,19.0,20.0,0
2941,14.0,18.0,17.0,0
2942,12.0,16.0,15.0,0
2943,15.0,21.0,19.0,0
2944,10.0,16.0,14.0,0
2945,16.0,20.0,19.0,0
2946,15.0,19.0,18.0,0
2947,13.0,17.0,18.0,0
2948,17.0,21.0,22.0,0
2949,14.0,18.0,19.0,0
2950,14.0,18.0,19.0,0
2951,16.0,20.0,21.0,0
2952,14.0,18.0,19.0,0
2953,16.0,18.0,17.0,0
2954,17.0,19.0,18.0,0
2955,18.0,20.0,19.0,0
2956,18.0,20.0,19.0,0
2957,20.0,24.0,23.0,0
2958,15.0,19.0,18.0,0
2959,15.0,21.0,19.0,0
2960,16.0,22.0,20.0,0
2961,16.0,22.0,22.0,0
2962,16.0,22.0,22.0,0
2963,13.0,19.0,19.0,0
2964,14.0,20.0,20.0,0
2965,10.0,14.0,15.0,0
2966,16.0,20.0,21.0,0
2967,14.0,18.0,19.0,0
2968,15.0,19.0,20.0,0
2969,13.0,17.0,18.0,0
2970,16.0,20.0,21.0,0
2971,15.0,21.0,21.0,0
2972,13.0,19.0,19.0,0
2973,13.0,19.0,19.0,0
2974,14.0,20.0,20.0,0
2975,11.0,15.0,14.0,0
2976,16.0,20.0,19.0,0
2977,16.0,20.0,21.0,0
2978,17.0,21.0,22.0,0
2979,14.0,20.0,18.0,0
2980,12.0,18.0,16.0,0
2981,15.0,19.0,20.0,0
2982,14.0,18.0,19.0,0
2983,14.0,18.0,19.0,0
2984,15.0,19.0,20.0,0
2985,12.0,17.0,20.0,0
2986,12.0,17.0,20.0,0
2987,14.0,18.0,19.0,0
2988,13.0,17.0,18.0,0
2989,17.0,19.0,18.0,0
2990,17.0,19.0,18.0,0
2991,21.0,23.0,22.0,0
2992,18.0,20.0,19.0,0
2993,13.0,17.0,16.0,0
2994,16.0,20.0,19.0,0
2995,14.0,20.0,18.0,0
2996,13.0,19.0,17.0,0
2997,15.0,21.0,21.0,0
2998,13.0,19.0,19.0,0
2999,14.0,20.0,20.0,0
3000,13.0,19.0,19.0,0
3001,15.0,19.0,20.0,0
3002,16.0,20.0,21.0,0
3003,16.0,20.0,21.0,0
3004,20.0,24.0,25.0,0
3005,13.0,17.0,18.0,0
3006,15.0,19.0,20.0,0
3007,13.0,19.0,19.0,0
3008,13.0,19.0,19.0,0
3009,14.0,20.0,20.0,0
3010,13.0,19.0,19.0,0
3011,16.0,20.0,19.0,0
3012,16.0,20.0,19.0,0
3013,14.0,18.0,19.0,0
3014,14.0,18.0,19.0,0
3015,13.0,19.0,17.0,0
3016,17.0,23.0,21.0,0
3017,15.0,19.0,20.0,0
3018,14.0,18.0,19.0,0
3019,14.0,18.0,19.0,0
3020,14.0,18.0,19.0,0
3021,18.0,23.0,26.0,0
3022,15.0,20.0,23.0,0
3023,15.0,19.0,20.0,0
3024,14.0,18.0,19.0,0
3025,19.0,21.0,20.0,0
3026,18.0,20.0,19.0,0
3027,16.0,18.0,17.0,0
3028,19.0,21.0,20.0,0
3029,13.0,17.0,16.0,0
3030,20.0,24.0,23.0,0
3031,14.0,20.0,18.0,0
3032,15.0,21.0,19.0,0
3033,15.0,21.0,21.0,0
3034,12.0,18.0,18.0,0
3035,13.0,19.0,19.0,0
3036,16.0,22.0,22.0,0
3037,17.0,23.0,23.0,0
3038,12.0,18.0,18.0,0
3039,13.0,17.0,18.0,0
3040,8.0,12.0,13.0,0
3041,16.0,20.0,21.0,0
3042,15.0,19.0,20.0,0
3043,11.0,17.0,17.0,0
3044,14.0,23.0,22.0,0
3045,14.0,20.0,20.0,0
3046,13.0,19.0,19.0,0
3047,15.0,19.0,18.0,0
3048,13.0,17.0,16.0,0
3049,13.0,19.0,17.0,0
3050,15.0,21.0,19.0,0
3051,16.0,22.0,20.0,0
3052,12.0,18.0,16.0,0
3053,14.0,18.0,17.0,0
3054,15.0,19.0,18.0,0
3055,15.0,21.0,21.0,0
3056,13.0,19.0,19.0,0
3057,12.0,18.0,18.0,0
3058,15.0,21.0,21.0,0
3059,14.0,18.0,19.0,0
3060,12.0,16.0,17.0,0
3061,17.0,19.0,18.0,0
3062,20.0,22.0,21.0,0
3063,16.0,18.0,17.0,0
3064,17.0,19.0,18.0,0
3065,15.0,19.0,18.0,0
3066,17.0,21.0,20.0,0
3067,13.0,19.0,17.0,0
3068,15.0,21.0,19.0,0
3069,16.0,22.0,22.0,0
3070,16.0,22.0,22.0,0
3071,12.0,18.0,18.0,0
3072,14.0,20.0,20.0,0
3073,14.0,20.0,20.0,0
3074,16.0,22.0,22.0,0
3075,16.0,20.0,21.0,0
3076,17.0,21.0,22.0,0
3077,15.0,19.0,20.0,0
3078,15.0,21.0,21.0,0
3079,16.0,22.0,22.0,0
3080,11.0,20.0,19.0,0
3081,14.0,20.0,20.0,0
3082,14.0,20.0,20.0,0
3083,17.0,21.0,20.0,0
3084,18.0,22.0,21.0,0
3085,16.0,22.0,20.0,0
3086,12.0,18.0,16.0,0
3087,16.0,22.0,20.0,0
3088,13.0,19.0,17.0,0
3089,16.0,20.0,19.0,0
3090,15.0,19.0,18.0,0
3091,15.0,21.0,21.0,0
3092,11.0,17.0,17.0,0
3093,18.0,24.0,24.0,0
3094,14.0,20.0,20.0,0
3095,13.0,17.0,18.0,0
3096,18.0,22.0,23.0,0
3097,19.0,21.0,20.0,0
3098,20.0,22.0,21.0,0
3099,17.0,19.0,18.0,0
3100,18.0,20.0,19.0,0
3101,17.0,21.0,20.0,0
3102,13.0,17.0,16.0,0
3103,16.0,22.0,20.0,0
3104,15.0,21.0,19.0,0
3105,12.0,18.0,16.0,0
3106,13.0,19.0,17.0,0
3107,16.0,22.0,20.0,0
3108,13.0,19.0,17.0,0
3109,16.0,22.0,22.0,0
3110,13.0,19.0,19.0,0
3111,12.0,18.0,18.0,0
3112,14.0,20.0,20.0,0
3113,13.0,19.0,19.0,0
3114,13.0,19.0,19.0,0
3115,12.0,18.0,18.0,0
3116,14.0,20.0,20.0,0
3117,16.0,20.0,19.0,0
3118,16.0,20.0,19.0,0
3119,11.0,15.0,14.0,0
3120,13.0,17.0,16.0,0
3121,14.0,20.0,18.0,0
3122,12.0,18.0,16.0,0
3123,16.0,22.0,22.0,0
3124,13.0,19.0,19.0,0
3125,14.0,20.0,20.0,0
3126,12.0,18.0,18.0,0
3127,16.0,20.0,19.0,0
3128,17.0,21.0,20.0,0
3129,14.0,18.0,19.0,0
3130,14.0,18.0,19.0,0
3131,16.0,20.0,19.0,0
3132,17.0,21.0,20.0,0
3133,19.0,21.0,20.0,0
3134,14.0,16.0,15.0,0
3135,19.0,21.0,20.0,0
3136,18.0,20.0,19.0,0
3137,14.0,18.0,17.0,0
3138,18.0,22.0,21.0,0
3139,15.0,21.0,19.0,0
3140,13.0,19.0,17.0,0
3141,15.0,21.0,19.0,0
3142,16.0,22.0,20.0,0
3143,16.0,22.0,20.0,0
3144,13.0,19.0,17.0,0
3145,14.0,20.0,20.0,0
3146,14.0,20.0,20.0,0
3147,14.0,20.0,20.0,0
3148,14.0,20.0,20.0,0
3149,17.0,23.0,23.0,0
3150,14.0,20.0,20.0,0
3151,15.0,21.0,21.0,0
3152,13.0,19.0,19.0,0
3153,16.0,20.0,19.0,0
3154,15.0,19.0,18.0,0
3155,17.0,21.0,20.0,0
3156,14.0,18.0,17.0,0
3157,14.0,20.0,18.0,0
3158,19.0,25.0,23.0,0
3159,8.0,14.0,14.0,0
3160,18.0,24.0,24.0,0
3161,15.0,21.0,21.0,0
3162,11.0,15.0,16.0,0
3163,18.0,22.0,21.0,0
3164,16.0,20.0,19.0,0
3165,12.0,16.0,17.0,0
3166,16.0,20.0,21.0,0
3167,15.0,19.0,18.0,0
3168,13.0,17.0,16.0,0
3169,18.0,22.0,21.0,0
3170,15.0,19.0,18.0,0
3171,17.0,21.0,20.0,0
3172,17.0,21.0,20.0,0
3173,16.0,20.0,19.0,0
3174,12.0,16.0,15.0,0
3175,18.0,22.0,21.0,0
3176,15.0,19.0,18.0,0
3177,13.0,17.0,16.0,0
3178,15.0,19.0,18.0,0
3179,18.0,22.0,21.0,0
3180,15.0,19.0,18.0,0
3181,13.0,19.0,17.0,0
3182,16.0,22.0,20.0,0
3183,13.0,17.0,16.0,0
3184,18.0,22.0,21.0,0
3185,13.0,19.0,19.0,0
3186,13.0,19.0,19.0,0
3187,12.0,18.0,18.0,0
3188,13.0,19.0,19.0,0
3189,17.0,21.0,22.0,0
3190,16.0,20.0,21.0,0
3191,14.0,20.0,18.0,0
3192,13.0,19.0,17.0,0
3193,15.0,19.0,18.0,0
3194,15.0,19.0,18.0,0
3195,18.0,22.0,23.0,0
3196,13.0,17.0,18.0,0
3197,16.0,20.0,21.0,0
3198,16.0,20.0,21.0,0
3199,13.0,17.0,16.0,0
3200,17.0,21.0,20.0,0
3201,13.0,17.0,16.0,0
3202,17.0,21.0,20.0,0
3203,13.0,19.0,17.0,0
3204,18.0,24.0,22.0,0
3205,17.0,21.0,20.0,0
3206,15.0,19.0,18.0,0
3207,14.0,18.0,17.0,0
3208,15.0,19.0,18.0,0
3209,15.0,19.0,18.0,0
3210,16.0,20.0,19.0,0
3211,17.0,21.0,20.0,0
3212,16.0,20.0,19.0,0
3213,15.0,19.0,18.0,0
3214,15.0,19.0,18.0,0
3215,16.0,20.0,19.0,0
3216,15.0,19.0,18.0,0
3217,13.0,19.0,17.0,0
3218,17.0,23.0,21.0,0
3219,14.0,18.0,17.0,0
3220,18.0,22.0,21.0,0
3221,12.0,18.0,18.0,0
3222,14.0,20.0,20.0,0
3223,13.0,19.0,19.0,0
3224,13.0,19.0,19.0,0
3225,12.0,16.0,17.0,0
3226,15.0,19.0,20.0,0
3227,13.0,19.0,17.0,0
3228,14.0,20.0,18.0,0
3229,14.0,18.0,17.0,0
3230,15.0,19.0,18.0,0
3231,16.0,20.0,21.0,0
3232,16.0,20.0,21.0,0
3233,15.0,16.0,18.0,0
3234,19.0,20.0,22.0,0
3235,14.0,18.0,17.0,0
3236,15.0,19.0,18.0,0
3237,19.0,23.0,22.0,0
3238,15.0,19.0,18.0,0
3239,12.0,16.0,15.0,0
3240,14.0,20.0,18.0,0
3241,17.0,21.0,20.0,0
3242,14.0,18.0,17.0,0
3243,15.0,19.0,20.0,0
3244,17.0,21.0,22.0,0
3245,11.0,15.0,14.0,0
3246,18.0,22.0,21.0,0
3247,13.0,17.0,16.0,0
3248,16.0,20.0,19.0,0
3249,15.0,19.0,18.0,0
3250,14.0,18.0,17.0,0
3251,16.0,20.0,19.0,0
3252,14.0,18.0,17.0,0
3253,15.0,19.0,18.0,0
3254,14.0,18.0,17.0,0
3255,12.0,16.0,15.0,0
3256,15.0,19.0,18.0,0
3257,13.0,19.0,19.0,0
3258,16.0,22.0,22.0,0
3259,13.0,17.0,18.0,0
3260,17.0,21.0,22.0,0
3261,15.0,19.0,18.0,0
3262,17.0,21.0,20.0,0
3263,13.0,17.0,16.0,0
3264,16.0,20.0,19.0,0
3265,14.0,18.0,17.0,0
3266,15.0,19.0,18.0,0
3267,14.0,18.0,19.0,0
3268,16.0,20.0,21.0,0
3269,16.0,20.0,19.0,0
3270,16.0,20.0,19.0,0
3271,16.0,20.0,19.0,0
3272,14.0,18.0,17.0,0
3273,19.0,21.0,20.0,0
3274,16.0,20.0,19.0,0
3275,12.0,16.0,15.0,0
3276,17.0,21.0,20.0,0
3277,17.0,21.0,20.0,0
3278,17.0,21.0,20.0,0
3279,13.0,17.0,18.0,0
3280,15.0,19.0,20.0,0
3281,16.0,20.0,19.0,0
3282,16.0,20.0,19.0,0
3283,16.0,20.0,19.0,0
3284,16.0,20.0,19.0,0
3285,13.0,17.0,16.0,0
3286,16.0,20.0,19.0,0
3287,17.0,21.0,20.0,0
3288,15.0,19.0,18.0,0
3289,16.0,20.0,19.0,0
3290,14.0,18.0,17.0,0
3291,18.0,22.0,21.0,0
3292,17.0,21.0,20.0,0
3293,14.0,20.0,20.0,0
3294,11.0,17.0,17.0,0
3295,16.0,20.0,21.0,0
3296,15.0,19.0,20.0,0
3297,17.0,21.0,20.0,0
3298,15.0,19.0,18.0,0
3299,18.0,22.0,21.0,0
3300,13.0,17.0,16.0,0
3301,16.0,20.0,19.0,0
3302,17.0,21.0,20.0,0
3303,15.0,19.0,20.0,0
3304,14.0,18.0,19.0,0
3305,15.0,19.0,18.0,0
3306,16.0,20.0,19.0,0
3307,16.0,20.0,19.0,0
3308,16.0,20.0,19.0,0
3309,15.0,17.0,16.0,0
3310,18.0,20.0,19.0,0
3311,14.0,18.0,17.0,0
3312,15.0,19.0,18.0,0
3313,11.0,15.0,14.0,0
3314,18.0,22.0,21.0,0
3315,16.0,20.0,21.0,0
3316,16.0,20.0,21.0,0
3317,14.0,18.0,19.0,0
3318,16.0,20.0,21.0,0
3319,15.0,19.0,20.0,0
3320,14.0,18.0,19.0,0
3321,16.0,20.0,19.0,0
3322,15.0,19.0,18.0,0
3323,16.0,20.0,19.0,0
3324,14.0,18.0,17.0,0
3325,17.0,21.0,20.0,0
3326,14.0,18.0,17.0,0
3327,12.0,18.0,16.0,0
3328,13.0,19.0,17.0,0
3329,14.0,18.0,17.0,0
3330,17.0,21.0,20.0,0
3331,15.0,19.0,18.0,0
3332,16.0,20.0,19.0,0
3333,11.0,15.0,14.0,0
3334,17.0,21.0,20.0,0
3335,13.0,17.0,16.0,0
3336,17.0,21.0,20.0,0
3337,11.0,15.0,16.0,0
3338,13.0,17.0,18.0,0
3339,11.0,15.0,14.0,0
3340,17.0,21.0,20.0,0
3341,14.0,18.0,17.0,0
3342,14.0,18.0,17.0,0
3343,16.0,20.0,19.0,0
3344,15.0,19.0,18.0,0
3345,13.0,17.0,16.0,0
3346,13.0,17.0,16.0,0
3347,14.0,18.0,17.0,0
3348,13.0,17.0,16.0,0
3349,18.0,22.0,21.0,0
3350,16.0,20.0,19.0,0
3351,15.0,19.0,20.0,0
3352,17.0,21.0,22.0,0
3353,17.0,21.0,22.0,0
3354,13.0,17.0,18.0,0
3355,17.0,21.0,22.0,0
3356,13.0,17.0,18.0,0
3357,15.0,19.0,18.0,0
3358,14.0,18.0,17.0,0
3359,16.0,20.0,19.0,0
3360,14.0,18.0,17.0,0
3361,16.0,20.0,19.0,0
3362,13.0,17.0,16.0,0
3363,17.0,23.0,21.0,0
3364,12.0,18.0,16.0,0
3365,15.0,19.0,18.0,0
3366,17.0,21.0,20.0,0
3367,14.0,18.0,17.0,0
3368,15.0,19.0,18.0,0
3369,19.0,23.0,22.0,0
3370,11.0,15.0,14.0,0
3371,18.0,22.0,21.0,0
3372,15.0,19.0,18.0,0
3373,18.0,22.0,23.0,0
3374,14.0,18.0,19.0,0
3375,17.0,21.0,20.0,0
3376,16.0,20.0,19.0,0
3377,14.0,18.0,17.0,0
3378,13.0,17.0,16.0,0
3379,16.0,20.0,19.0,0
3380,14.0,18.0,17.0,0
3381,17.0,21.0,20.0,0
3382,16.0,20.0,19.0,0
3383,15.0,19.0,18.0,0
3384,16.0,20.0,19.0,0
3385,17.0,21.0,20.0,0
3386,16.0,20.0,19.0,0
3387,17.0,21.0,20.0,0
3388,12.0,16.0,15.0,0
3389,18.0,22.0,23.0,0
3390,12.0,16.0,17.0,0
3391,17.0,21.0,22.0,0
3392,17.0,21.0,22.0,0
3393,12.0,16.0,17.0,0
3394,18.0,22.0,23.0,0
3395,14.0,18.0,17.0,0
3396,14.0,18.0,17.0,0
3397,17.0,21.0,20.0,0
3398,13.0,17.0,16.0,0
3399,16.0,20.0,19.0,0
3400,18.0,22.0,21.0,0
3401,13.0,17.0,16.0,0
3402,15.0,19.0,18.0,0
3403,12.0,18.0,16.0,0
3404,15.0,21.0,19.0,0
3405,15.0,19.0,18.0,0
3406,13.0,17.0,16.0,0
3407,13.0,17.0,18.0,0
3408,14.0,18.0,19.0,0
3409,13.0,17.0,18.0,0
3410,14.0,18.0,19.0,0
3411,14.0,18.0,17.0,0
3412,16.0,20.0,19.0,0
3413,17.0,21.0,20.0,0
3414,16.0,20.0,19.0,0
3415,18.0,22.0,21.0,0
3416,17.0,21.0,20.0,0
3417,14.0,18.0,17.0,0
3418,17.0,21.0,20.0,0
3419,11.0,15.0,14.0,0
3420,17.0,21.0,20.0,0
3421,12.0,16.0,15.0,0
3422,16.0,20.0,19.0,0
3423,13.0,17.0,16.0,0
3424,15.0,19.0,18.0,0
3425,15.0,19.0,20.0,0
3426,19.0,23.0,24.0,0
3427,12.0,16.0,17.0,0
3428,14.0,18.0,19.0,0
3429,20.0,24.0,25.0,0
3430,13.0,17.0,18.0,0
3431,14.0,18.0,17.0,0
3432,14.0,18.0,17.0,0
3433,16.0,20.0,19.0,0
3434,19.0,23.0,22.0,0
3435,10.0,14.0,13.0,0
3436,17.0,21.0,20.0,0
3437,13.0,17.0,16.0,0
3438,15.0,19.0,18.0,0
3439,13.0,19.0,17.0,0
3440,13.0,19.0,17.0,0
3441,16.0,22.0,20.0,0
3442,15.0,19.0,18.0,0
3443,17.0,21.0,22.0,0
3444,15.0,19.0,20.0,0
3445,14.0,18.0,19.0,0
3446,18.0,22.0,23.0,0
3447,14.0,18.0,17.0,0
3448,13.0,17.0,16.0,0
3449,14.0,18.0,17.0,0
3450,15.0,19.0,18.0,0
3451,12.0,16.0,15.0,0
3452,16.0,20.0,19.0,0
3453,11.0,15.0,14.0,0
3454,13.0,17.0,16.0,0
3455,17.0,21.0,20.0,0
3456,12.0,16.0,15.0,0
3457,16.0,20.0,19.0,0
3458,16.0,20.0,19.0,0
3459,16.0,20.0,19.0,0
3460,16.0,20.0,19.0,0
3461,15.0,19.0,18.0,0
3462,16.0,20.0,19.0,0
3463,17.0,21.0,20.0,0
3464,15.0,19.0,18.0,0
3465,13.0,17.0,16.0,0
3466,13.0,17.0,16.0,0
3467,18.0,22.0,21.0,0
3468,13.0,17.0,16.0,0
3469,16.0,20.0,21.0,0
3470,12.0,16.0,17.0,0
3471,17.0,21.0,22.0,0
3472,17.0,21.0,22.0,0
3473,16.0,20.0,19.0,0
3474,15.0,19.0,18.0,0
3475,14.0,20.0,18.0,0
3476,15.0,21.0,19.0,0
3477,15.0,21.0,19.0,0
3478,14.0,20.0,18.0,0
3479,15.0,19.0,18.0,0
3480,13.0,17.0,16.0,0
3481,17.0,19.0,18.0,0
3482,16.0,18.0,17.0,0
3483,15.0,19.0,18.0,0
3484,14.0,18.0,17.0,0
3485,15.0,21.0,19.0,0
3486,11.0,17.0,15.0,0
3487,15.0,21.0,19.0,0
3488,14.0,20.0,18.0,0
3489,17.0,21.0,20.0,0
3490,16.0,20.0,19.0,0
3491,15.0,19.0,18.0,0
3492,14.0,18.0,17.0,0
3493,15.0,19.0,18.0,0
3494,15.0,19.0,18.0,0
3495,14.0,18.0,17.0,0
3496,15.0,19.0,18.0,0
3497,15.0,19.0,18.0,0
3498,13.0,17.0,16.0,0
3499,16.0,20.0,19.0,0
3500,17.0,21.0,20.0,0
3501,15.0,19.0,18.0,0
3502,18.0,22.0,21.0,0
3503,16.0,20.0,19.0,0
3504,16.0,20.0,19.0,0
3505,14.0,18.0,19.0,0
3506,20.0,24.0,25.0,0
3507,12.0,16.0,17.0,0
3508,14.0,18.0,19.0,0
3509,15.0,19.0,18.0,0
3510,16.0,20.0,19.0,0
3511,14.0,20.0,18.0,0
3512,16.0,22.0,20.0,0
